BuildingType,ENERGYSTARScore,Electricity(kBtu),DefaultData,SourceEUI(kBtu/sf),SiteEUI(kBtu/sf),TotalGHGEmissions,SteamUse(kBtu),SiteEnergyUseWN(kBtu),YearBuilt,SiteEUIWN(kBtu/sf),SourceEUIWN(kBtu/sf),PropertyGFATotal,Electricity(kWh),NumberofFloors,PrimaryPropertyType,Longitude,NumberofBuildings,GHGEmissionsIntensity,Latitude,SiteEnergyUse(kBtu),NaturalGas(kBtu),NaturalGas(therms),LargestPropertyUseType
Multifamily LR (1-4),62,690259,0,88.19999695,28.10000038,4.81,0,730658.3125,1981,29.70000076,93.40000153,24570,202303.2969,4,Low-Rise Multifamily,-122.34577,1,0.2,47.62741,690259,0,0,Multifamily Housing
Multifamily LR (1-4),62,842511,0,114,36.29999924,5.87,0,892598.625,1910,38.5,120.8000031,23200,246925.7969,4,Low-Rise Multifamily,-122.3254,1,0.25,47.59952,842511,0,0,Multifamily Housing
Multifamily LR (1-4),62,1162007,0,98.40000153,31.29999924,8.1,0,1235777,1968,33.29999924,104.5999985,37080,340564.9063,3,Low-Rise Multifamily,-122.29546,1,0.22,47.57086,1162007.625,0,0,Multifamily Housing
Multifamily LR (1-4),62,1163324,0,83.80000305,26.70000076,8.11,0,1217590.75,2014,27.89999962,87.80000305,43566,340950.9063,4,Low-Rise Multifamily,-122.31467,1,0.19,47.61975,1163324.75,0,0,Multifamily Housing
Multifamily LR (1-4),62,2549649,0,90.69999695,28.89999962,17.77,0,2599724.75,2014,29.39999962,92.40000153,112264,747259.5,4,Low-Rise Multifamily,-122.37697,1,0.16,47.64771,2549649.75,0,0,Multifamily Housing
Multifamily LR (1-4),63,668566,0,63.90000153,28.70000076,32.35,0,1290222.25,1929,31.10000038,70.80000305,41420,195945.4063,4,Low-Rise Multifamily,-122.36154,1,0.78,47.62477,1189942.75,521377,5213.769531,Multifamily Housing
Multifamily LR (1-4),63,686790,0,92.80000305,29.5,4.79,0,728633.375,1914,31.29999924,98.40000153,23242,201286.5938,4,Low-Rise Multifamily,-122.32023,1,0.21,47.62215,686789.875,0,0,Multifamily Housing
Multifamily LR (1-4),63,730765,0,92.30000305,29.39999962,5.09,0,754629,1988,30.29999924,95.30000305,28080,214175,4,Low-Rise Multifamily,-122.30921,1,0.18,47.61433,730765,0,0,Multifamily Housing
Multifamily LR (1-4),63,738877,0,94.09999847,30,5.15,0,778070.875,1986,31.5,99.09999847,24664,216552.5,3,Low-Rise Multifamily,-122.3811,1,0.21,47.55829,738877.1875,0,0,Multifamily Housing
Multifamily LR (1-4),63,832987,0,106.9000015,34.09999847,5.81,0,870793.3125,1988,35.59999847,111.8000031,31537,244134.5,4,Low-Rise Multifamily,-122.38246,1,0.18,47.64791,832986.875,0,0,Multifamily Housing
Multifamily LR (1-4),63,899817,0,103.4000015,32.90000153,6.27,0,959689.6875,1969,35.09999847,110.3000031,27320,263721.3125,3,Low-Rise Multifamily,-122.27633,1,0.23,47.5472,899817.125,0,0,Multifamily Housing
Multifamily LR (1-4),63,924964,0,103.4000015,32.90000153,6.45,0,994694.1875,1955,35.40000153,111.1999969,28094,271091.4063,3,Low-Rise Multifamily,-122.32558,1,0.23,47.618,924963.875,0,0,Multifamily Housing
Multifamily LR (1-4),63,1059060,0,147.6000061,51,14.83,0,1240261.875,1998,52.70000076,152,23533,310392.6875,3,Low-Rise Multifamily,-122.36418,1,0.63,47.52616,1199359.875,140300,1403,Multifamily Housing
Multifamily LR (1-4),63,1332591,0,118.8000031,37.79999924,9.29,0,1371976.25,2002,39,122.4000015,56473,390560.1875,4,Low-Rise Multifamily,-122.31303,1,0.16,47.71825,1332591.5,0,0,Multifamily Housing
Multifamily LR (1-4),63,1418916,0,95.69999695,30.5,9.89,0,1471014.125,1987,31.60000038,99.19999695,54871,415860.4063,4,Low-Rise Multifamily,-122.38691,1,0.18,47.54635,1418915.875,0,0,Multifamily Housing
Multifamily LR (1-4),63,1730542,0,92,29.29999924,12.06,0,1805720.75,1989,30.60000038,96,56800,507192.9063,4,Low-Rise Multifamily,-122.33449,1,0.21,47.70761,1730542.25,0,0,Multifamily Housing
Multifamily LR (1-4),63,1888344,0,98.90000153,31.5,13.16,0,2000013.25,1988,33.40000153,104.8000031,58523,553442,3,Low-Rise Multifamily,-122.36469,9,0.22,47.53476,1888344.25,0,0,Multifamily Housing
Multifamily LR (1-4),64,400470,0,112.5999985,78.69999695,98.59,0,2514939.25,1925,89.80000305,124.1999969,33880,117370.8984,3,Low-Rise Multifamily,-122.34658,1,2.91,47.61789,2204161.25,1803692,18036.91797,Multifamily Housing
Multifamily LR (1-4),64,519670,0,77.40000153,26.70000076,7.24,0,609896,1984,27.70000076,79.90000153,20979,152306.7031,2,Low-Rise Multifamily,-122.28426,1,0.35,47.66512,587775.5,68105,681.0499268,Multifamily Housing
Multifamily LR (1-4),64,538480,0,112.4000015,49.40000153,23.9,0,978927.8125,1998,52.70000076,119.9000015,26578,157819.5938,3,Low-Rise Multifamily,-122.31698,1,0.9,47.62413,917728.375,379248,3792.480225,Multifamily Housing
Multifamily LR (1-4),64,540323,0,70.19999695,22.29999924,3.77,0,581283.375,1969,24,75.5,24180,158359.7031,3,Low-Rise Multifamily,-122.38753,1,0.16,47.55231,540323.3125,0,0,Multifamily Housing
Multifamily LR (1-4),64,636865,0,91.59999847,30.70000076,7.09,0,720130.8125,1907,32.09999847,96.30000305,22402,186654.4063,3,Low-Rise Multifamily,-122.32272,1,0.32,47.60466,686757.875,49893,498.9299927,Multifamily Housing
Multifamily LR (1-4),64,709210,0,72.19999695,23,4.94,0,744588.875,2000,24.10000038,75.80000305,30833,207857.5,3,Low-Rise Multifamily,-122.31219,1,0.16,47.71677,709209.875,0,0,Multifamily Housing
Multifamily LR (1-4),64,711725,0,78.90000153,25.10000038,4.96,0,755156.625,1986,26.70000076,83.69999695,28328,208594.7969,4,Low-Rise Multifamily,-122.36843,1,0.18,47.69953,711725.5,0,0,Multifamily Housing
Multifamily LR (1-4),64,841821,0,86.09999847,27.39999962,5.87,0,876593.6875,1999,28.5,89.59999847,42260,246723.5938,3,Low-Rise Multifamily,-122.30764,1,0.14,47.61927,841821,0,0,Multifamily Housing
Multifamily LR (1-4),64,1035097,0,70.80000305,33.40000153,59.76,0,2119264.75,1925,35,74.80000305,67304,303369.5,3,Low-Rise Multifamily,-122.32424,1,0.89,47.61317,2024367.75,989271,9892.709961,Multifamily Housing
Multifamily LR (1-4),64,1177583,0,84,26.79999924,8.21,0,1225346.875,2004,27.79999924,87.40000153,53919,345129.9063,4,Low-Rise Multifamily,-122.37143,1,0.15,47.57519,1177583.375,0,0,Multifamily Housing
Multifamily LR (1-4),64,1702992,0,77.69999695,24.70000076,11.87,0,1769178.25,1968,25.70000076,80.69999695,68815,499118.4063,3,Low-Rise Multifamily,-122.41178,1,0.17,47.57054,1702992,0,0,Multifamily Housing
Multifamily LR (1-4),64,1859572,0,73.90000153,23.5,12.96,0,1971296.375,1976,24.89999962,78.30000305,44230,545009.3125,3,Low-Rise Multifamily,-122.31468,1,0.29,47.73331,1859571.875,0,0,Multifamily Housing
Multifamily LR (1-4),64,2763099,0,106.6999969,43.29999924,89.72,0,4178784.5,2001,44.29999924,109.6999969,94370,809818.125,4,Senior Care Community,-122.30257,1,0.95,47.60073,4089677.5,1326578,13265.78027,Senior Care Community
Multifamily LR (1-4),64,4855029,0,101.5999985,38.79999924,120.24,0,6992876,1948,41.90000153,110.4000015,233540,1422927.625,2,Low-Rise Multifamily,-122.28746,4,0.51,47.6836,6481807.5,1626778,16267.7793,Multifamily Housing
Multifamily LR (1-4),65,558893,0,96.59999847,30.79999924,3.9,0,595545.125,1979,32.79999924,102.9000015,21798,163802.2969,3,Low-Rise Multifamily,-122.30442,1,0.18,47.69779,558893.375,0,0,Multifamily Housing
Multifamily LR (1-4),65,631711,0,84.59999847,38.70000076,32.47,0,1252734.25,1907,41.79999924,90.19999695,27250,185143.9063,3,Low-Rise Multifamily,-122.33757,1,1.19,47.60906,1160087.875,528377,5283.770508,Multifamily Housing
Multifamily LR (1-4),65,647906,0,88.09999847,28,4.52,0,687486,1978,29.79999924,93.40000153,23101,189890.4063,4,Low-Rise Multifamily,-122.34545,1,0.2,47.64955,647906.1875,0,0,Multifamily Housing
Multifamily LR (1-4),65,695956,0,90.80000305,28.89999962,4.85,0,746502.125,1962,31,97.40000153,24059,203973,3,Low-Rise Multifamily,-122.38833,1,0.2,47.65675,695955.8125,0,0,Multifamily Housing
Multifamily LR (1-4),65,831314,0,83.90000153,34.90000153,29.93,0,1390935,1990,37.79999924,88.30000305,36792,243644.0938,4,Low-Rise Multifamily,-122.32788,1,0.81,47.63663,1285646.75,454333,4543.330078,Multifamily Housing
Multifamily LR (1-4),65,862945,0,89.80000305,28.60000038,6.02,0,896674,1998,29.70000076,93.30000305,36666,252914.7031,4,Low-Rise Multifamily,-122.35104,1,0.16,47.69125,862945.125,0,0,Multifamily Housing
Multifamily LR (1-4),65,919266,0,99.90000153,31.79999924,6.41,0,963877.625,1975,33.40000153,104.6999969,28899,269421.5,3,Low-Rise Multifamily,-122.31194,1,0.22,47.72914,919266.125,0,0,Multifamily Housing
Multifamily LR (1-4),65,1001304,0,87.80000305,28,6.98,0,1082554.25,1968,30.20000076,95,35796,293465.4063,4,Low-Rise Multifamily,-122.31816,1,0.19,47.58814,1001304.125,0,0,Multifamily Housing
Multifamily LR (1-4),65,1191189,0,97.5,31.10000038,8.3,0,1203515.25,2007,31.39999962,98.5,82486,349117.5938,4,Low-Rise Multifamily,-122.32412,1,0.1,47.67903,1191189.25,0,0,Multifamily Housing
Multifamily LR (1-4),65,2473225,0,98.69999695,33.5,31.04,0,2855580.5,1986,35.09999847,103.0999985,123841,724860.875,4,Low-Rise Multifamily,-122.33074,1,0.25,47.70552,2733003.75,259778,2597.780029,Multifamily Housing
Multifamily LR (1-4),66,200328,0,69.09999847,50.09999847,58.24,0,1426570,1930,56.20000076,75.5,25380,58712.80078,3,Low-Rise Multifamily,-122.36881,1,2.29,47.62948,1270582.125,1070254,10702.54004,Multifamily Housing
Multifamily LR (1-4),66,270535,0,93.59999847,69.19999695,86.86,0,2070112.75,1930,76.59999847,101.3000031,32693,79289.39844,4,Low-Rise Multifamily,-122.36219,1,2.66,47.62489,1870457.75,1599922,15999.2207,Multifamily Housing
Multifamily LR (1-4),66,329117,0,124.6999969,91.80000305,103.42,0,2456183.25,1907,101,134.8000031,24329,96458.79688,3,Low-Rise Multifamily,-122.35469,1,4.25,47.61964,2233268.5,1904151,19041.50977,Multifamily Housing
Multifamily LR (1-4),66,603599,0,93.69999695,63.40000153,128.54,0,3225209.5,1948,69.40000153,100.0999985,50145,176904.7031,3,Low-Rise Multifamily,-122.3257,1,2.56,47.60538,2944680.75,2341082,23410.81836,Multifamily Housing
Multifamily LR (1-4),66,649556,0,88.80000305,28.79999924,5.57,0,699329.5,1958,30.10000038,92.90000153,23200,190373.9063,3,Low-Rise Multifamily,-122.31918,1,0.24,47.61977,669117,19561,195.6100006,Multifamily Housing
Multifamily LR (1-4),66,676500,0,85.80000305,27.29999924,4.72,0,711657.5,1965,28.70000076,90.30000305,24754,198270.7969,3,Low-Rise Multifamily,-122.32379,1,0.19,47.61656,676499.875,0,0,Multifamily Housing
Multifamily LR (1-4),66,788659,0,76.5,24.39999962,5.5,0,827859.625,2002,25.60000038,80.30000305,30870,231142.7969,3,Low-Rise Multifamily,-122.31233,1,0.18,47.72048,788659.375,0,0,Multifamily Housing
Multifamily LR (1-4),66,860505,0,93,29.60000038,6,0,917507.3125,1985,31.60000038,99.09999847,29063,252199.7031,4,Low-Rise Multifamily,-122.35455,1,0.21,47.72708,860505.625,0,0,Multifamily Housing
Multifamily LR (1-4),66,882759,0,88.30000305,28.10000038,6.15,0,928743.5,1993,29.60000038,92.90000153,31379,258721.9063,4,Low-Rise Multifamily,-122.29418,1,0.2,47.73082,882759.1875,0,0,Multifamily Housing
Multifamily LR (1-4),66,938096,0,82.30000305,26.20000076,6.54,0,996922.3125,1984,27.89999962,87.5,35787,274940.1875,3,Low-Rise Multifamily,-122.40138,1,0.18,47.65426,938096.1875,0,0,Multifamily Housing
Multifamily LR (1-4),66,1027676,0,94.69999695,30.10000038,7.16,0,1070145.375,1925,31.39999962,98.59999847,34090,301194.5,3,Low-Rise Multifamily,-122.31386,1,0.21,47.66198,1027675.875,0,0,Multifamily Housing
Multifamily LR (1-4),66,1234574,0,101.4000015,32.29999924,8.61,0,1303229.25,1968,34.09999847,107.0999985,40779,361832.9063,3,Low-Rise Multifamily,-122.30287,1,0.21,47.61971,1234573.875,0,0,Multifamily Housing
Multifamily LR (1-4),66,1247918,0,92.30000305,29.39999962,8.7,0,1333830.875,1981,31.39999962,98.69999695,42448,365743.8125,3,Low-Rise Multifamily,-122.30347,1,0.2,47.69327,1247918,0,0,NULL
Multifamily LR (1-4),66,1325598,0,121.8000031,38.79999924,9.24,0,1367442.75,1988,40,125.6999969,54224,388510.4063,4,Low-Rise Multifamily,-122.32759,1,0.17,47.61759,1325597.625,0,0,Multifamily Housing
Multifamily LR (1-4),66,1655801,0,87.09999847,27.70000076,11.54,0,1752121.75,1982,29.39999962,92.19999695,59670,485287.4063,4,Low-Rise Multifamily,-122.36023,1,0.19,47.62525,1655800.75,0,0,Multifamily Housing
Multifamily LR (1-4),67,371139,0,105.0999985,75,100.49,0,2476987.5,1925,83.90000153,114.4000015,36148,108774.7031,3,Low-Rise Multifamily,-122.31749,1,2.78,47.61738,2214604.25,1843465,18434.64844,Multifamily Housing
Multifamily LR (1-4),67,556701,0,89.5,28.5,3.88,0,601180.875,1965,30.79999924,96.59999847,20296,163159.5938,3,Low-Rise Multifamily,-122.31456,1,0.19,47.6172,556700.6875,0,0,Multifamily Housing
Multifamily LR (1-4),67,583237,0,105.6999969,68.09999847,102.04,0,2642671.25,1907,74.09999847,112.6999969,35647,170936.9063,3,Low-Rise Multifamily,-122.31514,1,2.86,47.623,2427919.75,1844683,18446.83008,Multifamily Housing
Multifamily LR (1-4),67,585737,0,86.90000153,27.70000076,4.08,0,629576.3125,1981,29.70000076,93.40000153,24492,171669.5938,3,Low-Rise Multifamily,-122.31579,1,0.17,47.65915,585736.625,0,0,Multifamily Housing
Multifamily LR (1-4),67,604183,0,85.5,27.20000076,4.21,0,652245.5,1960,29.39999962,92.30000305,22195,177075.9063,3,Low-Rise Multifamily,-122.38766,1,0.19,47.54365,604183.1875,0,0,Multifamily Housing
Multifamily LR (1-4),67,624128,0,89.80000305,64.19999695,170.83,0,4220067,1924,72.09999847,98,58503,182921.4063,4,Low-Rise Multifamily,-122.32713,1,2.92,47.60932,3758731,3134603,31346.03125,Multifamily Housing
Multifamily LR (1-4),67,639407,0,82.69999695,26.29999924,4.46,0,682668,1976,28.10000038,88.30000305,24288,187399.5938,3,Low-Rise Multifamily,-122.321,1,0.18,47.71095,639407.375,0,0,Multifamily Housing
Multifamily LR (1-4),67,659653,0,59.90000153,19.10000038,4.6,0,703658,1978,20.29999924,63.90000153,34590,193333.0938,4,Low-Rise Multifamily,-122.34591,1,0.13,47.63115,659652.625,0,0,Multifamily Housing
Multifamily LR (1-4),67,678980,0,95.30000305,30.29999924,4.73,0,721589.625,1967,32.20000076,101.1999969,22382,198997.7031,2,Low-Rise Multifamily,-122.29434,1,0.21,47.7336,678980.125,0,0,Multifamily Housing
Multifamily LR (1-4),67,696605,0,103.3000031,32.90000153,4.86,0,721215.875,1980,34.09999847,106.9000015,31792,204163.2031,3,Low-Rise Multifamily,-122.37155,1,0.15,47.66839,696605,0,0,Multifamily Housing
Multifamily LR (1-4),67,982332,0,85.09999847,27.10000038,6.85,0,1040502.188,1984,28.70000076,90.09999847,36248,287905.1875,4,Low-Rise Multifamily,-122.37982,1,0.19,47.67136,982332.8125,0,0,Multifamily Housing
Multifamily LR (1-4),67,1034827,0,93.19999695,29.70000076,7.21,0,1093844.75,1968,31.39999962,98.59999847,34846,303290.5,3,Low-Rise Multifamily,-122.31036,1,0.21,47.59769,1034827.313,0,0,Multifamily Housing
Multifamily LR (1-4),67,1054511,0,64.09999847,22.70000076,17.26,0,1268266.75,1996,23.20000076,64.59999847,54721,309059.4063,4,Low-Rise Multifamily,-122.32637,1,0.32,47.64533,1241023.75,186513,1865.130005,Multifamily Housing
Multifamily LR (1-4),67,1391916,0,102.3000031,32.59999847,9.7,0,1487670.75,1984,34.79999924,109.3000031,42720,407947.1875,4,Low-Rise Multifamily,-122.31444,1,0.23,47.62155,1391916,0,0,Multifamily Housing
Multifamily LR (1-4),67,1797601,0,98.40000153,33.29999924,21.55,0,2124894.75,1982,35.90000153,105.6999969,93087,526846.8125,4,Low-Rise Multifamily,-122.29525,1,0.23,47.72742,1967434.5,169833,1698.3302,Multifamily Housing
Multifamily LR (1-4),67,4425832,0,77.09999847,24.60000038,30.85,0,4714074.5,1966,26.20000076,82.09999847,165694,1297137.125,4,Low-Rise Multifamily,-122.31409,1,0.19,47.73164,4425832.5,0,0,Multifamily Housing
Multifamily LR (1-4),68,290307,0,80.09999847,54.29999924,62.17,0,1557494.125,1959,59.40000153,85.5,26211,85084.20313,2,Low-Rise Multifamily,-122.36011,1,2.37,47.67015,1422814.375,1132507,11325.06934,Multifamily Housing
Multifamily LR (1-4),68,295975,0,103.8000031,75.19999695,85.78,0,2069689,1920,83.09999847,112.0999985,24900,86745.20313,4,Low-Rise Multifamily,-122.32727,1,3.44,47.60733,1872278.625,1576304,15763.04004,Multifamily Housing
Multifamily LR (1-4),68,428933,0,72.80000305,34.20000076,24.26,0,885282.8125,1915,36.5,78.69999695,24280,125713.2031,4,Low-Rise Multifamily,-122.35639,1,1,47.62691,829440.625,400507,4005.070068,Multifamily Housing
Multifamily LR (1-4),68,464992,0,90.09999847,62.40000153,109.55,0,2724621,1930,68.90000153,97,39520,136281.5,4,Low-Rise Multifamily,-122.36112,1,2.77,47.6254,2466700.5,2001708,20017.08008,Multifamily Housing
Multifamily LR (1-4),68,540106,0,79.30000305,25.29999924,3.77,0,580397.125,1967,27.10000038,85.19999695,21385,158295.9063,3,Low-Rise Multifamily,-122.34774,1,0.18,47.53445,540105.625,0,0,Multifamily Housing
Multifamily LR (1-4),68,679295,0,84.59999847,27,4.74,0,725500.875,1926,28.79999924,90.40000153,30240,199089.9063,4,Low-Rise Multifamily,-122.41425,1,0.16,47.57775,679294.875,0,0,Multifamily Housing
Multifamily LR (1-4),68,782994,0,72.09999847,23.70000076,7.37,0,856758.8125,2008,24.70000076,75.5,34629,229482.5,3,Low-Rise Multifamily,-122.29516,1,0.21,47.62444,819003.3125,36009,360.0899658,Multifamily Housing
Multifamily LR (1-4),68,948224,0,96.69999695,30.79999924,6.61,0,997496.6875,1988,32.40000153,101.6999969,39319,277908.6875,4,Low-Rise Multifamily,-122.39485,1,0.17,47.66927,948224.625,0,0,Multifamily Housing
Multifamily LR (1-4),68,961883,0,86.30000305,37.79999924,42.1,0,1713957.25,1901,39.70000076,91.30000305,43128,281911.6875,3,Low-Rise Multifamily,-122.31837,1,0.98,47.60284,1628250.75,666368,6663.679688,Multifamily Housing
Multifamily LR (1-4),68,1081985,0,93.69999695,29.79999924,7.54,0,1116139.125,1997,30.79999924,96.69999695,36260,317111.5938,3,Low-Rise Multifamily,-122.36689,2,0.21,47.51789,1081985,0,0,Multifamily Housing
Multifamily LR (1-4),68,1091163,0,76.69999695,24.39999962,7.61,0,1124381.25,1976,25.20000076,79.09999847,44656,319801.5,3,Low-Rise Multifamily,-122.35611,1,0.17,47.72762,1091162.75,0,0,Multifamily Housing
Multifamily LR (1-4),68,1742351,0,90.40000153,28.79999924,12.15,0,1813368.125,1988,30,94.09999847,76285,510653.9063,4,Low-Rise Multifamily,-122.30754,1,0.16,47.68993,1742351.25,0,0,Multifamily Housing
Multifamily LR (1-4),68,2775131,0,89.59999847,37.5,102.3,0,4607296.5,1990,39.90000153,95.90000153,115575,813344.375,4,Low-Rise Multifamily,-122.37462,1,0.89,47.65487,4337107.5,1561976,15619.75977,Multifamily Housing
Multifamily LR (1-4),69,253992,0,95,65.59999847,59.18,0,1470486,1916,72.30000305,102,20340,74440.79688,3,Low-Rise Multifamily,-122.32592,1,2.91,47.6176,1335007.875,1081016,10810.16016,Multifamily Housing
Multifamily LR (1-4),69,332018,0,91.40000153,68.19999695,111.96,0,2643724.75,1930,75.30000305,98.80000305,41241,97308.79688,4,Low-Rise Multifamily,-122.32343,1,2.71,47.62328,2396517,2064499,20644.99219,Multifamily Housing
Multifamily LR (1-4),69,532730,0,78,24.79999924,3.71,0,567508.5,1967,26.5,83.09999847,21440,156134.0938,4,Low-Rise Multifamily,-122.3554,1,0.17,47.69979,532729.625,0,0,Multifamily Housing
Multifamily LR (1-4),69,601818,0,86.69999695,27.60000038,4.2,0,638577.1875,1984,29.29999924,92,23210,176382.9063,3,Low-Rise Multifamily,-122.34582,1,0.18,47.63162,601818.625,0,0,Multifamily Housing
Multifamily LR (1-4),69,634056,0,99.5,31.70000076,4.42,0,675981.5,1968,33.79999924,106.0999985,20010,185831.2031,3,Low-Rise Multifamily,-122.38675,1,0.22,47.55058,634056,0,0,Multifamily Housing
Multifamily LR (1-4),69,645055,0,75.30000305,24,4.5,0,672545.3125,1989,25,78.5,26896,189054.9063,3,Low-Rise Multifamily,-122.41031,1,0.17,47.57753,645055.5,0,0,Multifamily Housing
Multifamily LR (1-4),69,705622,0,86.30000305,27.5,4.92,0,736040.625,1989,28.70000076,90,34854,206805.9063,3,Low-Rise Multifamily,-122.40044,1,0.14,47.65904,705621.6875,0,0,Multifamily Housing
Multifamily LR (1-4),69,721550,0,96.19999695,30.60000038,5.03,0,764063.625,1958,32.40000153,101.9000015,29811,211474.0938,3,Low-Rise Multifamily,-122.38651,1,0.17,47.55801,721549.625,0,0,Multifamily Housing
Multifamily LR (1-4),69,792735,0,89.30000305,28.5,5.53,0,846765.625,1987,30.39999962,95.40000153,43380,232337.2031,4,Low-Rise Multifamily,-122.38422,1,0.13,47.67117,792734.8125,0,0,Multifamily Housing
Multifamily LR (1-4),69,878928,1,88.09999847,28.10000038,6.13,0,925086.875,1966,29.5,92.80000305,31317,257599,4,Low-Rise Multifamily,-122.35519,1,0.2,47.72614,878927.8125,0,0,Multifamily Housing
Multifamily LR (1-4),69,1015107,0,82.40000153,26.20000076,7.08,0,1066870.75,1987,27.60000038,86.59999847,36538,297510.8125,4,Low-Rise Multifamily,-122.35348,1,0.19,47.694,1015106.875,0,0,Multifamily Housing
Multifamily LR (1-4),69,1093724,0,111.5,35.5,7.62,0,1175588.75,1965,38.20000076,119.8000031,38328,320552.3125,3,Low-Rise Multifamily,-122.36125,1,0.2,47.64425,1093724.375,0,0,Multifamily Housing
Multifamily LR (1-4),69,2924362,0,93.40000153,29.70000076,20.39,0,3121704.5,1977,31.70000076,99.69999695,120701,857081.375,3,Low-Rise Multifamily,-122.26403,1,0.17,47.68341,2924362,0,0,Multifamily Housing
Multifamily LR (1-4),70,225280,0,93.40000153,72.5,94.22,0,2202585,1930,81,102.4000015,32810,66025.89844,3,Low-Rise Multifamily,-122.35491,1,2.87,47.67074,1969746.25,1744466,17444.66016,Multifamily Housing
